Domain,Unique Identifier,Code,Name,Description,Last Change Date,Context Code
Local Aquifer(AquiferInformation/LocalAquiferCode),12816,56:370CMBR,Cambrian System,370CMBR,10/10/2019 10:48:24 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12817,56:371BKSP,Buck Spring Formation,371BKSP,10/10/2019 10:48:24 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12818,56:371BYSN,Boysen Formation,371BYSN,10/10/2019 10:48:24 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12819,56:371CMBRU,"Cambrian, Upper",371CMBRU,10/10/2019 10:48:24 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12820,56:371GLTN,Gallatin Limestone or Formation,371GLTN,10/10/2019 10:48:24 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12821,56:371GRVR,Gros Ventre Formation,371GRVR,10/10/2019 10:48:24 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12822,56:371OPDR,Open Door Limestone,371OPDR,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12823,56:371PLGM,Pilgrim Limestone,371PLGM,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12824,56:371SNRG,Snowy Range Formation,371SNRG,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12825,56:374CMBRM,"Cambrian, Middle",374CMBRM,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12826,56:374DCNN,Death Canyon Member of Gros Ventre Formation,374DCNN,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12827,56:374DPSS,Depass Formation,374DPSS,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12828,56:374FLTD,Flathead Quartzite or Sandstone,374FLTD,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12829,56:374GRVR,Gros Ventre Formation,374GRVR,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12830,56:374MGHR,Meagher Limestone,374MGHR,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12831,56:374PARK,Park Shale,374PARK,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12832,56:374WLSY,Wolsey Shale or Formation,374WLSY,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12833,56:400PCMB,Precambrian Erathem,400PCMB,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12834,56:BASEMENT,Basement,BASEMENT,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12835,56:BEDROCK,Bedrock,BEDROCK,10/10/2019 10:48:25 AM,Wyoming
Local Aquifer(AquiferInformation/LocalAquiferCode),12836,60:100CLRB,Coralline Rubble Deposits,100CLRB,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12837,60:100CNZC,Cenozoic Erathem,100CNZC,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12838,60:100LMSN,Limestone,100LMSN,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12839,60:110QRNR,Quaternary System,110QRNR,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12840,60:111ALVM,Holocene Alluvium,111ALVM,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12841,60:111ALVT,Alluvial and Talus Deposits,111ALVT,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12842,60:111AUNU,Aunuu Tuff,111AUNU,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12843,60:111BECH,Beach Deposits,111BECH,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12844,60:111CSRB,Calcareous Sand and Rubble Deposits,111CSRB,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12845,60:111LEON,"Leone Volcanics, Undifferentiated",111LEON,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12846,60:111LNAS,"Leone Volcanics, Ash Deposits",111LNAS,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12847,60:111LNCC,"Leone Volcanics, Cinder Cones",111LNCC,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12848,60:111LNLF,"Leone Volcanics, Lava Flows",111LNLF,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12849,60:111LNTF,"Leone Volcanics, Tuff Deposits",111LNTF,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12850,60:111OFTF,"Ofu Volcanic Rocks, Tuff Deposits",111OFTF,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12851,60:111SWMP,Swamp Deposits,111SWMP,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12852,60:111TULF,"Tua Volcanic Rocks, Lava Flows",111TULF,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12853,60:111TUTF,"Tua Volcanic Rocks, Tuff Deposits",111TUTF,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12854,60:112AFON,Afono Trachyte,112AFON,10/10/2019 10:48:25 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12855,60:112LEIL,Leila Trachyte,112LEIL,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12856,60:112LFLF,Lefulufulua Trachyte,112LFLF,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12857,60:112MTFO,Matafao Trachyte,112MTFO,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12858,60:112OFLF,"Ofu Volcanic Rock, Lava Flows",112OFLF,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12859,60:112OGLF,"Olosega Volcanic Rock, Lava Flows",112OGLF,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12860,60:112PIOA,Pioa Trachyte,112PIOA,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12861,60:112PLSC,Pleistocene Series,112PLSC,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12862,60:112PPTL,Papatele Trachyte,112PPTL,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12863,60:112TAU,Tau Trachyte,112TAU,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12864,60:112VATI,Vatia Trachyte,112VATI,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12865,60:120TRTR,Tertiary System,120TRTR,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12866,60:121ALFU,"Alofau Volcanics, Undifferentiated",121ALFU,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12867,60:121MSFU,Masefau Dike Complex,121MSFU,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12868,60:121OLMN,"Olomoana Volcanics, Undifferentiated",121OLMN,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12869,60:121PAGOE,"Pago Volcanic Series, Extra-Caldera Volcanics, Undifferentiated",121PAGOE,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12870,60:121PAGOI,"Pago Volcanic Series, Intra-Caldera Volcanics, Undifferentiated",121PAGOI,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12871,60:121PLCN,Pliocene Series,121PLCN,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12872,60:121TPTP,"Taputapu Volcanics, Undifferentiated, Lava Flows, Tuff and Cinder Cone",121TPTP,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12873,60:BASEMENT,Basement,BASEMENT,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12874,60:BEDROCK,Bedrock,BEDROCK,10/10/2019 10:48:26 AM,American Samoa
Local Aquifer(AquiferInformation/LocalAquiferCode),12875,66:100LMSN,Limestone,100LMSN,10/10/2019 10:48:26 AM,Gaum_Local
Local Aquifer(AquiferInformation/LocalAquiferCode),12876,66:100VLCC,Volcanic Rocks,100VLCC,10/10/2019 10:48:26 AM,Gaum_Local
Local Aquifer(AquiferInformation/LocalAquiferCode),12877,68:100CLRB,Coralline Rubble Deposits,100CLRB,10/10/2019 10:48:26 AM,Marshall Islands
Local Aquifer(AquiferInformation/LocalAquiferCode),12878,71:100CLRB,Coralline Rubble Deposits,100CLRB,10/10/2019 10:48:26 AM,Midway Islands
Local Aquifer(AquiferInformation/LocalAquiferCode),12879,71:100CNZC,Cenozoic Erathem,100CNZC,10/10/2019 10:48:26 AM,Midway Islands
Local Aquifer(AquiferInformation/LocalAquiferCode),12880,71:100LMSN,Limestone,100LMSN,10/10/2019 10:48:26 AM,Midway Islands
Local Aquifer(AquiferInformation/LocalAquiferCode),12881,71:111BECH,Beach Deposits,111BECH,10/10/2019 10:48:26 AM,Midway Islands
Local Aquifer(AquiferInformation/LocalAquiferCode),12882,71:BASEMENT,Basement,BASEMENT,10/10/2019 10:48:26 AM,Midway Islands
Local Aquifer(AquiferInformation/LocalAquiferCode),12883,71:BEDROCK,Bedrock,BEDROCK,10/10/2019 10:48:26 AM,Midway Islands
Local Aquifer(AquiferInformation/LocalAquiferCode),12884,72:100ALVT,Alluvium and Talus,100ALVT,10/10/2019 10:48:26 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12885,72:100CNZC,Cenozoic Erathem,100CNZC,10/10/2019 10:48:26 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12886,72:110CEBP,"Coastal Embayment Aquifers, Puerto Rico",110CEBP,10/10/2019 10:48:26 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12887,72:110CGJV,Caguas-Juncos Valley Alluvial Aquifer,110CGJV,10/10/2019 10:48:26 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12888,72:110CYVL,Cayey Valley Alluvial Aquifer,110CYVL,10/10/2019 10:48:26 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12889,72:110EPRZ,Esperanza Alluvial Aquifer,110EPRZ,10/10/2019 10:48:26 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12890,72:110GUNC,Guanica Alluvial Aquifer,110GUNC,10/10/2019 10:48:26 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12891,72:110GYNL,Guayanilla Alluvial Aquifer,110GYNL,10/10/2019 10:48:26 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12892,72:110HNGB,Humacao-Naguabo Alluvial Aquifer,110HNGB,10/10/2019 10:48:26 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12893,72:110LJVL,Lajas Vallay,110LJVL,10/10/2019 10:48:26 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12894,72:110MUNB,Maunabo Alluvial Aquifer,110MUNB,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12895,72:110QRNR,Quaternary System,110QRNR,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12896,72:110RCBV,Rio Culebrinas Valley Aquifer,110RCBV,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12897,72:110RGAV,Rio Grande De Anasco Valley Alluvial Aquifer,110RGAV,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12898,72:110RGJV,Rio Guanajibo Valley Aquifer,110RGJV,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12899,72:110RSRD,Rio Espiritu Santo To Rio Demajagua Alluvial Valley Aquifers,110RSRD,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12900,72:110RYZV,Rio Yaguez Valley Alluvial Aquifer,110RYZV,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12901,72:110SCPL,South Coastal Plain Alluvial Aquifer,110SCPL,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12902,72:110TLLB,Tallaboa Alluvial Aquifer,110TLLB,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12903,72:110YBCV,Yabucoa Valley Alluvial Aquifer,110YBCV,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12904,72:110YCVL,Yauco Valley Alluvial Aquifer,110YCVL,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12905,72:111AVMC,"Alluvium, Coastal",111AVMC,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12906,72:111AVMV,"Alluvium, Valley",111AVMV,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12907,72:111HLCN,Holocene Series,111HLCN,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12908,72:111VLAV,Valley Alluvium,111VLAV,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12909,72:120TRTR,Tertiary System,120TRTR,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12910,72:122AGUD,Aguada Limestone,122AGUD,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12911,72:122ALMS,Almirante Sur Sand Lentil of Cibao Formation,122ALMS,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12912,72:122AMMN,Aymamon Limestone,122AMMN,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12913,72:122CIBO,Cibao Formation,122CIBO,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12914,72:122CMUY,Camuy Limestone,122CMUY,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12915,72:122GJTC,Guajataca Member of Cibao Formation,122GJTC,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12916,72:122ISLM,Isla Mona Dolomite (Mono Island),122ISLM,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12917,72:122JNDZ,Juana Diaz Formation,122JNDZ,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12918,72:122LIRO,Lirio Limestone (Mono Island),122LIRO,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12919,72:122MCOG,Miocene-Oligocene Series,122MCOG,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12920,72:122MCRB,Mucarabones Sand,122MCRB,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12921,72:122MNBL,Montebello Limestone Member of Cibao Formation,122MNBL,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12922,72:122MOCN,Miocene Series,122MOCN,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12923,72:122NRCSL,"North Coast Limestone Aquifer, Lower",122NRCSL,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12924,72:122NRCSU,"North Coast Limestone Aquifer, Upper",122NRCSU,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12925,72:122PONC,Ponce Limestone,122PONC,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12926,72:122QBDA,Quebrada Arenas Limestone Member of Cibao Formation,122QBDA,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12927,72:122RIND,Rio Indio Limestone Member of Cibao Formation,122RIND,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12928,72:122UPPR,Upper Member of Cibao Formation,122UPPR,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12929,72:123LRES,Lares Limestone of Rio Guatemala Group,123LRES,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12930,72:123OLGC,Oligocene Series,123OLGC,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12931,72:123SSBS,San Sabastian Formation of Rio Guatemala Group,123SSBS,10/10/2019 10:48:27 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12932,72:124EOCN,Eocene Series,124EOCN,10/10/2019 10:48:28 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12933,72:124PLNC,"Plutonic Rocks, Including Dioritic Rocks and Intrusives",124PLNC,10/10/2019 10:48:28 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12934,72:124RPDR,Rio Piedras Siltstone,124RPDR,10/10/2019 10:48:28 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12935,72:124VLCC,"Volcanic Rocks, Including Limestone and Detrital Material",124VLCC,10/10/2019 10:48:28 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12936,72:124VOLCD,"Volcanic Rocks, Including Limestone and Detrital Material",124VOLCD,10/10/2019 10:48:28 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12937,72:210BJUR,Bajura Limestone Aquifer,210BJUR,10/10/2019 10:48:28 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12938,72:210VLCC,Volcanic Rocks Aquifer,210VLCC,10/10/2019 10:48:28 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12939,72:BASEMENT,Basement,BASEMENT,10/10/2019 10:48:28 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12940,72:BEDROCK,Bedrock,BEDROCK,10/10/2019 10:48:28 AM,Puerto Rico
Local Aquifer(AquiferInformation/LocalAquiferCode),12941,75:100ALVT,Alluvium and Talus,100ALVT,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12942,75:100BECH,Beach Deposits,100BECH,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12943,75:100CNZC,Cenozoic Erathem,100CNZC,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12944,75:100LMSN,Limestone,100LMSN,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12945,75:100PRLF,"Pre-Caldera Volcanic Rocks, Lava Flows",100PRLF,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12946,75:100PRPY,"Pre-Caldera Volcanic Rocks, Pyroclastic Deposits",100PRPY,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12947,75:100PRVC,"Pre-Caldera Volcanic Rocks, Undifferentiated",100PRVC,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12948,75:100PSLF,"Post-Caldera Volcanic Rocks, Lava Flows",100PSLF,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12949,75:100PSPY,"Post-Caldera Volcanic Rocks, Pyroclastic Deposits",100PSPY,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12950,75:100PSVC,"Post-Caldera Volcanic Rocks, Undifferentiated",100PSVC,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12951,75:100RFID,Reef-Island Limestone,100RFID,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12952,75:100RGLT,Regolith,100RGLT,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12953,75:100RRFB,Raised Reef and Beach Deposits,100RRFB,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12954,75:100VCLF,"Volcanic Rocks, Lava Flows, Undifferentiated",100VCLF,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12955,75:100VCSM,"Volcanic Rock, Pyroclastic Deposits and Associated Sedimentary Deposit",100VCSM,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12956,75:100VLCC,Volcanic Rocks,100VLCC,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12957,75:110QRNR,Quaternary System,110QRNR,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12958,75:111AFCF,Artificial Fill,111AFCF,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12959,75:111ALVM,Holocene Alluvium,111ALVM,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12960,75:111BECH,Beach Deposits,111BECH,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12961,75:111EMGL,Emerged Limesands,111EMGL,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12962,75:111HLCN,Holocene Series,111HLCN,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
Local Aquifer(AquiferInformation/LocalAquiferCode),12963,75:111MRSH,Marsh Deposits,111MRSH,10/10/2019 10:48:28 AM,"75, Atlantic coast from North "
